zipcode,sizerank,state,metro,city,zhvi,year,geoid,name,averageincome,incomemoe,households,householdmoe
21234,268,MD,"Baltimore-Columbia-Towson, MD",Parkville,"$266,719.14 ",2022,21234,ZCTA5 21234,80692,2820,27598,772
21056,24173,MD,"Baltimore-Columbia-Towson, MD",Pasadena,"$2,739,130.89 ",2022,21056,ZCTA5 21056,250001,NA,162,110
21122,458,MD,"Baltimore-Columbia-Towson, MD",Pasadena,"$401,721.09 ",2022,21122,ZCTA5 21122,118302,4918,22912,797
21128,7914,MD,"Baltimore-Columbia-Towson, MD",Perry Hall,"$407,464.29 ",2022,21128,ZCTA5 21128,122021,13906,5568,394
21131,11681,MD,"Baltimore-Columbia-Towson, MD",Phoenix,"$649,610.90 ",2022,21131,ZCTA5 21131,187500,29118,2658,244
21153,23790,MD,"Baltimore-Columbia-Towson, MD",Pikesville,"$913,664.16 ",2022,21153,ZCTA5 21153,NA,NA,268,62
21208,2307,MD,"Baltimore-Columbia-Towson, MD",Pikesville,"$325,808.52 ",2022,21208,ZCTA5 21208,89702,5879,15378,768
21132,15589,MD,"Baltimore-Columbia-Towson, MD",Pylesville,"$464,727.63 ",2022,21132,ZCTA5 21132,158550,16223,977,181
21657,21718,MD,"Baltimore-Columbia-Towson, MD",Queen Anne,"$397,140.23 ",2022,21657,ZCTA5 21657,105648,13460,498,120
21658,15698,MD,"Baltimore-Columbia-Towson, MD",Queenstown,"$546,842.98 ",2022,21658,ZCTA5 21658,124375,12728,1514,170
21133,4088,MD,"Baltimore-Columbia-Towson, MD",Randallstown,"$326,491.34 ",2022,21133,ZCTA5 21133,83305,5063,12051,642
21071,25654,MD,"Baltimore-Columbia-Towson, MD",Reisterstown,"$455,307.49 ",2022,21071,ZCTA5 21071,NA,NA,171,73
21136,2501,MD,"Baltimore-Columbia-Towson, MD",Reisterstown,"$361,388.67 ",2022,21136,ZCTA5 21136,105300,8679,13752,613
21140,17077,MD,"Baltimore-Columbia-Towson, MD",Riva,"$591,823.93 ",2022,21140,ZCTA5 21140,141411,44193,1467,226
21237,3541,MD,"Baltimore-Columbia-Towson, MD",Rossville,"$279,896.63 ",2022,21237,ZCTA5 21237,84118,6992,12073,622
21144,2579,MD,"Baltimore-Columbia-Towson, MD",Severn,"$463,869.61 ",2022,21144,ZCTA5 21144,127055,4124,12846,695
21146,4427,MD,"Baltimore-Columbia-Towson, MD",Severna Park,"$657,526.75 ",2022,21146,ZCTA5 21146,171848,15374,10154,526
20764,16021,MD,"Baltimore-Columbia-Towson, MD",Shady Side,"$378,589.45 ",2022,20764,ZCTA5 20764,112500,18072,1388,228
21152,11838,MD,"Baltimore-Columbia-Towson, MD",Sparks Glencoe,"$462,267.23 ",2022,21152,ZCTA5 21152,113711,18782,2570,409
21666,8414,MD,"Baltimore-Columbia-Towson, MD",Stevensville,"$468,933.05 ",2022,21666,ZCTA5 21666,119154,8810,5499,343
21154,11392,MD,"Baltimore-Columbia-Towson, MD",Street,"$468,684.99 ",2022,21154,ZCTA5 21154,115000,22850,2376,271
21668,18104,MD,"Baltimore-Columbia-Towson, MD",Sudlersville,"$323,470.27 ",2022,21668,ZCTA5 21668,76250,13698,714,124
21784,2445,MD,"Baltimore-Columbia-Towson, MD",Sykesville,"$488,219.41 ",2022,21784,ZCTA5 21784,138923,6690,13051,466
21787,9271,MD,"Baltimore-Columbia-Towson, MD",Taneytown,"$343,097.21 ",2022,21787,ZCTA5 21787,83669,5853,4228,390
21204,4951,MD,"Baltimore-Columbia-Towson, MD",Towson,"$515,030.78 ",2022,21204,ZCTA5 21204,92734,12016,8501,519
21286,5636,MD,"Baltimore-Columbia-Towson, MD",Towson,"$350,761.30 ",2022,21286,ZCTA5 21286,92722,7843,9421,523
20779,21441,MD,"Baltimore-Columbia-Towson, MD",Tracys Landing,"$596,611.03 ",2022,20779,ZCTA5 20779,109931,14735,441,109
21155,16474,MD,"Baltimore-Columbia-Towson, MD",Upperco,"$471,635.08 ",2022,21155,ZCTA5 21155,129231,53279,1026,177
21794,16000,MD,"Baltimore-Columbia-Towson, MD",West Friendship,"$910,533.23 ",2022,21794,ZCTA5 21794,191458,48999,773,131
20778,19010,MD,"Baltimore-Columbia-Towson, MD",West River,"$598,993.54 ",2022,20778,ZCTA5 20778,178854,27202,859,222
21157,1762,MD,"Baltimore-Columbia-Towson, MD",Westminster,"$399,332.15 ",2022,21157,ZCTA5 21157,96406,7401,14627,584
21158,5770,MD,"Baltimore-Columbia-Towson, MD",Westminster,"$402,723.05 ",2022,21158,ZCTA5 21158,109076,11168,8548,449
21162,13667,MD,"Baltimore-Columbia-Towson, MD",White Marsh,"$471,437.64 ",2022,21162,ZCTA5 21162,138654,32099,1430,210
21160,16804,MD,"Baltimore-Columbia-Towson, MD",Whiteford,"$375,267.98 ",2022,21160,ZCTA5 21160,108424,43784,995,253
21161,11819,MD,"Baltimore-Columbia-Towson, MD",Whitehall,"$486,191.42 ",2022,21161,ZCTA5 21161,109848,22728,2008,336
21244,2053,MD,"Baltimore-Columbia-Towson, MD",Windsor Mill,"$284,768.40 ",2022,21244,ZCTA5 21244,80335,5295,14104,656
21797,9631,MD,"Baltimore-Columbia-Towson, MD",Woodbine,"$695,192.31 ",2022,21797,ZCTA5 21797,179271,13557,2962,221
20606,28239,MD,"California-Lexington Park, MD",Abell,"$386,566.67 ",2022,20606,ZCTA5 20606,174750,150076,75,49
20609,21795,MD,"California-Lexington Park, MD",Avenue,"$381,935.89 ",2022,20609,ZCTA5 20609,112625,20197,450,95
20618,22851,MD,"California-Lexington Park, MD",Bushwood,"$296,115.39 ",2022,20618,ZCTA5 20618,78654,38613,498,156
20619,8924,MD,"California-Lexington Park, MD",California,"$346,257.92 ",2022,20619,ZCTA5 20619,110960,10535,5433,438
20620,22039,MD,"California-Lexington Park, MD",Callaway,"$387,206.27 ",2022,20620,ZCTA5 20620,154128,15196,476,109
20621,22322,MD,"California-Lexington Park, MD",Chaptico,"$331,112.88 ",2022,20621,ZCTA5 20621,NA,NA,397,211
20624,21958,MD,"California-Lexington Park, MD",Clements,"$421,404.40 ",2022,20624,ZCTA5 20624,128977,46274,359,98
20626,26779,MD,"California-Lexington Park, MD",Coltons Point,"$355,597.86 ",2022,20626,ZCTA5 20626,56806,55082,109,75
20630,22869,MD,"California-Lexington Park, MD",Drayden,"$565,020.46 ",2022,20630,ZCTA5 20630,193274,97422,159,88
20634,12077,MD,"California-Lexington Park, MD",Great Mills,"$318,682.55 ",2022,20634,ZCTA5 20634,131042,22862,2760,364
20636,8479,MD,"California-Lexington Park, MD",Hollywood,"$450,797.59 ",2022,20636,ZCTA5 20636,151193,23866,3605,419
20650,8220,MD,"California-Lexington Park, MD",Leonardtown,"$464,504.56 ",2022,20650,ZCTA5 20650,137854,16388,5373,409
20628,21238,MD,"California-Lexington Park, MD",Lexington Park,"$449,504.60 ",2022,20628,ZCTA5 20628,111550,83665,278,152
20653,4835,MD,"California-Lexington Park, MD",Lexington Park,"$330,958.61 ",2022,20653,ZCTA5 20653,96650,7980,10831,572
20659,4979,MD,"California-Lexington Park, MD",Mechanicsville,"$384,635.61 ",2022,20659,ZCTA5 20659,115729,9380,7995,491
20667,21507,MD,"California-Lexington Park, MD",Park Hall,"$338,586.71 ",2022,20667,ZCTA5 20667,NA,NA,81,88
20680,25459,MD,"California-Lexington Park, MD",Ridge,"$412,477.48 ",2022,20680,ZCTA5 20680,NA,NA,223,100
20684,24917,MD,"California-Lexington Park, MD",Saint Inigoes,"$420,515.08 ",2022,20684,ZCTA5 20684,137188,113701,301,101
20687,24699,MD,"California-Lexington Park, MD",Scotland,"$357,412.68 ",2022,20687,ZCTA5 20687,143468,130377,176,97
20674,24830,MD,"California-Lexington Park, MD",Tall Timbers,"$399,711.83 ",2022,20674,ZCTA5 20674,165650,131736,267,114
20690,24287,MD,"California-Lexington Park, MD",Tall Timbers,"$489,439.37 ",2022,20690,ZCTA5 20690,139500,45971,340,111
20692,22091,MD,"California-Lexington Park, MD",Valley Lee,"$439,735.53 ",2022,20692,ZCTA5 20692,154833,47925,256,98
21613,6858,MD,"Cambridge, MD",Cambridge,"$227,778.11 ",2022,21613,ZCTA5 21613,51094,3238,7447,335
21622,24301,MD,"Cambridge, MD",Church Creek,"$216,187.45 ",2022,21622,ZCTA5 21622,56375,28551,189,57
21677,27064,MD,"Cambridge, MD",Church Creek,"$453,049.84 ",2022,21677,ZCTA5 21677,100481,59868,203,58
21631,15878,MD,"Cambridge, MD",East New Market,"$309,740.44 ",2022,21631,ZCTA5 21631,67181,10797,1033,155
21634,29717,MD,"Cambridge, MD",Fishing Creek,"$262,647.16 ",2022,21634,ZCTA5 21634,49250,39980,182,58
21643,12843,MD,"Cambridge, MD",Hurlock,"$222,083.83 ",2022,21643,ZCTA5 21643,52143,12576,1988,256
21648,29490,MD,"Cambridge, MD",Madison,"$256,728.17 ",2022,21648,ZCTA5 21648,137500,122495,76,39
21659,21230,MD,"Cambridge, MD",Rhodesdale,"$252,200.82 ",2022,21659,ZCTA5 21659,68393,21405,417,111
21664,30490,MD,"Cambridge, MD",Secretary,"$190,664.83 ",2022,21664,ZCTA5 21664,66458,26250,214,59
21669,29836,MD,"Cambridge, MD",Taylors Island,"$366,629.55 ",2022,21669,ZCTA5 21669,87708,53033,91,36
21672,30346,MD,"Cambridge, MD",Toddville,"$94,385.20 ",2022,21672,ZCTA5 21672,59375,42771,52,34
21869,21474,MD,"Cambridge, MD",Vienna,"$192,920.68 ",2022,21869,ZCTA5 21869,66375,12359,337,75
21502,1659,MD,"Cumberland, MD-WV",Cumberland,"$131,538.21 ",2022,21502,ZCTA5 21502,56958,2859,16525,419
21524,30490,MD,"Cumberland, MD-WV",Cumberland,"$165,026.54 ",2022,21524,ZCTA5 21524,70885,37674,279,95
21529,23217,MD,"Cumberland, MD-WV",Cumberland,"$153,308.57 ",2022,21529,ZCTA5 21529,43929,7379,266,55
21530,20825,MD,"Cumberland, MD-WV",Flintstone,"$206,602.62 ",2022,21530,ZCTA5 21530,57115,12815,778,142
21532,8562,MD,"Cumberland, MD-WV",Frostburg,"$153,713.16 ",2022,21532,ZCTA5 21532,55761,6157,5005,280
21766,25020,MD,"Cumberland, MD-WV",Little Orleans,"$201,629.44 ",2022,21766,ZCTA5 21766,55592,18020,295,111
21539,17677,MD,"Cumberland, MD-WV",Lonaconing,"$96,949.14 ",2022,21539,ZCTA5 21539,57143,14851,862,143
21545,19264,MD,"Cumberland, MD-WV",Mount Savage,"$107,290.49 ",2022,21545,ZCTA5 21545,58250,25179,731,110
21555,18550,MD,"Cumberland, MD-WV",Oldtown,"$175,461.99 ",2022,21555,ZCTA5 21555,47917,32927,687,170
21557,19563,MD,"Cumberland, MD-WV",Rawlings,"$147,466.27 ",2022,21557,ZCTA5 21557,40625,34002,807,221
21562,16520,MD,"Cumberland, MD-WV",Westernport,"$85,981.60 ",2022,21562,ZCTA5 21562,57693,7710,1245,150
21612,24412,MD,"Easton, MD",Bozman,"$907,030.69 ",2022,21612,ZCTA5 21612,110778,56406,257,113
21652,29551,MD,"Easton, MD",Bozman,"$479,000.19 ",2022,21652,ZCTA5 21652,120644,30027,101,62
21625,18434,MD,"Easton, MD",Cordova,"$400,071.47 ",2022,21625,ZCTA5 21625,98750,15699,734,112
21601,5085,MD,"Easton, MD",Easton,"$393,169.70 ",2022,21601,ZCTA5 21601,80434,5883,10211,428
21647,28781,MD,"Easton, MD",McDaniel,"$473,824.93 ",2022,21647,ZCTA5 21647,107361,13697,179,81
21654,21166,MD,"Easton, MD",Oxford,"$810,146.78 ",2022,21654,ZCTA5 21654,77288,21545,643,146
21662,24425,MD,"Easton, MD",Royal Oak,"$986,827.60 ",2022,21662,ZCTA5 21662,167647,95103,288,67
21624,29277,MD,"Easton, MD",Saint Michaels,"$439,527.45 ",2022,21624,ZCTA5 21624,87813,83096,96,53
21663,16172,MD,"Easton, MD",Saint Michaels,"$615,432.41 ",2022,21663,ZCTA5 21663,76667,9344,1640,217
21665,26097,MD,"Easton, MD",Sherwood,"$647,341.02 ",2022,21665,ZCTA5 21665,150809,41841,63,31
21671,24007,MD,"Easton, MD",Tilghman,"$427,073.13 ",2022,21671,ZCTA5 21671,55208,19435,365,91
21673,16778,MD,"Easton, MD",Trappe,"$361,334.86 ",2022,21673,ZCTA5 21673,66163,13379,1130,145
21676,26790,MD,"Easton, MD",Wittman,"$417,731.83 ",2022,21676,ZCTA5 21676,108244,66326,221,126
21679,26613,MD,"Easton, MD",Wye Mills,"$569,692.83 ",2022,21679,ZCTA5 21679,NA,NA,155,77
21713,8705,MD,"Hagerstown-Martinsburg, MD-WV",Boonsboro,"$361,491.16 ",2022,21713,ZCTA5 21713,96555,14630,3919,340
21719,23934,MD,"Hagerstown-Martinsburg, MD-WV",Cascade,"$234,320.38 ",2022,21719,ZCTA5 21719,74479,29795,419,77
21711,23502,MD,"Hagerstown-Martinsburg, MD-WV",Clear Spring,"$301,630.77 ",2022,21711,ZCTA5 21711,92868,36321,441,138
21722,11914,MD,"Hagerstown-Martinsburg, MD-WV",Clear Spring,"$314,996.59 ",2022,21722,ZCTA5 21722,84906,18172,2220,342
21733,20013,MD,"Hagerstown-Martinsburg, MD-WV",Fairplay,"$351,871.14 ",2022,21733,ZCTA5 21733,83313,37342,425,138
21734,30490,MD,"Hagerstown-Martinsburg, MD-WV",Funkstown,"$223,869.38 ",2022,21734,ZCTA5 21734,52794,23504,474,112
21740,321,MD,"Hagerstown-Martinsburg, MD-WV",Hagerstown,"$238,630.43 ",2022,21740,ZCTA5 21740,57150,3773,24818,706
21750,15121,MD,"Hagerstown-Martinsburg, MD-WV",Hancock,"$196,849.63 ",2022,21750,ZCTA5 21750,50833,5523,1572,197
21756,15813,MD,"Hagerstown-Martinsburg, MD-WV",Keedysville,"$398,093.76 ",2022,21756,ZCTA5 21756,92222,39609,1262,205
21767,25589,MD,"Hagerstown-Martinsburg, MD-WV",Maugansville,"$239,553.58 ",2022,21767,ZCTA5 21767,44531,14863,502,151
21742,2933,MD,"Hagerstown-Martinsburg, MD-WV",Paramount-Long Meadow,"$299,783.15 ",2022,21742,ZCTA5 21742,80306,7118,13246,544
21779,20956,MD,"Hagerstown-Martinsburg, MD-WV",Rohrersville,"$419,048.63 ",2022,21779,ZCTA5 21779,111648,53203,554,224
21782,15258,MD,"Hagerstown-Martinsburg, MD-WV",Sharpsburg,"$307,995.71 ",2022,21782,ZCTA5 21782,82256,18356,1675,216
21783,10103,MD,"Hagerstown-Martinsburg, MD-WV",Smithsburg,"$321,639.25 ",2022,21783,ZCTA5 21783,94432,12850,3571,313
21795,10565,MD,"Hagerstown-Martinsburg, MD-WV",Williamsport,"$285,742.49 ",2022,21795,ZCTA5 21795,84833,11969,3774,318
21913,30490,MD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Cecilton,"$256,132.66 ",2022,21913,ZCTA5 21913,NA,NA,382,118
21914,28890,MD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Charlestown,"$270,606.93 ",2022,21914,ZCTA5 21914,70347,46983,367,125
21915,17166,MD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chesapeake City,"$362,471.58 ",2022,21915,ZCTA5 21915,87841,11178,1234,188
21917,16549,MD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Colora,"$345,665.66 ",2022,21917,ZCTA5 21917,102601,8299,625,126
21918,13869,MD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Conowingo,"$330,115.21 ",2022,21918,ZCTA5 21918,78691,15559,1685,231
21919,16470,MD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Earleville,"$305,869.14 ",2022,21919,ZCTA5 21919,101806,31785,1412,223
21920,28440,MD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Elkton,"$195,141.09 ",2022,21920,ZCTA5 21920,113687,23121,329,142
21921,1286,MD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Elkton,"$306,617.69 ",2022,21921,ZCTA5 21921,80999,5562,17107,620
21901,7527,MD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",North East,"$326,165.46 ",2022,21901,ZCTA5 21901,105876,7406,7039,529
21903,13093,MD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Perryville,"$295,907.41 ",2022,21903,ZCTA5 21903,73608,14635,2093,191
21904,12110,MD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Port Deposit,"$340,253.28 ",2022,21904,ZCTA5 21904,89797,17986,2338,270
21911,9558,MD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Rising Sun,"$331,702.47 ",2022,21911,ZCTA5 21911,88583,11720,3997,334
21912,18424,MD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Warwick,"$472,015.89 ",2022,21912,ZCTA5 21912,69732,34276,667,180
21821,27553,MD,"Salisbury, MD-DE",,"$176,224.02 ",2022,21821,ZCTA5 21821,42250,17825,365,85
21837,14778,MD,"Salisbury, MD-DE",,"$236,128.57 ",2022,21837,ZCTA5 21837,81173,13082,1170,156
21842,10032,MD,"Salisbury, MD-DE",,"$422,887.52 ",2022,21842,ZCTA5 21842,68626,5752,5705,348
21822,16459,MD,"Salisbury, MD-DE",Allen,"$288,159.64 ",2022,21822,ZCTA5 21822,42346,18966,1028,249
21811,5154,MD,"Salisbury, MD-DE",Berlin,"$382,224.56 ",2022,21811,ZCTA5 21811,87611,5344,10578,522
21813,17911,MD,"Salisbury, MD-DE",Bishopville,"$484,566.65 ",2022,21813,ZCTA5 21813,103387,25858,1198,280
21814,28519,MD,"Salisbury, MD-DE",Bivalve,"$194,237.15 ",2022,21814,ZCTA5 21814,NA,NA,60,70
21817,15370,MD,"Salisbury, MD-DE",Crisfield,"$135,930.55 ",2022,21817,ZCTA5 21817,46875,8857,1867,210
21875,11383,MD,"Salisbury, MD-DE",Delmar,"$251,870.69 ",2022,21875,ZCTA5 21875,69362,6687,3109,418
21824,29962,MD,"Salisbury, MD-DE",Ewell,"$102,705.25 ",2022,21824,ZCTA5 21824,83401,18088,117,77
21826,13604,MD,"Salisbury, MD-DE",Fruitland,"$206,760.00 ",2022,21826,ZCTA5 21826,60513,7009,1977,176
21829,27859,MD,"Salisbury, MD-DE",Girdletree,"$195,311.73 ",2022,21829,ZCTA5 21829,NA,NA,186,87
21830,12886,MD,"Salisbury, MD-DE",Hebron,"$261,923.18 ",2022,21830,ZCTA5 21830,105836,12626,1761,317
21838,19378,MD,"Salisbury, MD-DE",Marion Station,"$189,931.33 ",2022,21838,ZCTA5 21838,85929,3251,832,155
21840,25937,MD,"Salisbury, MD-DE",Nanticoke,"$207,139.44 ",2022,21840,ZCTA5 21840,NA,NA,194,96
21841,22976,MD,"Salisbury, MD-DE",Newark,"$304,074.92 ",2022,21841,ZCTA5 21841,83839,44632,421,132
21849,14986,MD,"Salisbury, MD-DE",Parsonsburg,"$253,594.35 ",2022,21849,ZCTA5 21849,70266,10390,1323,268
21850,17243,MD,"Salisbury, MD-DE",Pittsville,"$245,467.99 ",2022,21850,ZCTA5 21850,72368,8995,1504,265
21851,11467,MD,"Salisbury, MD-DE",Pocomoke City,"$180,657.15 ",2022,21851,ZCTA5 21851,47901,6633,3090,310
21853,9343,MD,"Salisbury, MD-DE",Princess Anne,"$185,152.75 ",2022,21853,ZCTA5 21853,55000,15048,3612,290
21856,23287,MD,"Salisbury, MD-DE",Quantico,"$231,329.07 ",2022,21856,ZCTA5 21856,74167,34864,338,158
21801,3557,MD,"Salisbury, MD-DE",Salisbury,"$240,373.93 ",2022,21801,ZCTA5 21801,65750,7160,11518,579
21804,2265,MD,"Salisbury, MD-DE",Salisbury,"$204,573.54 ",2022,21804,ZCTA5 21804,64513,7226,15157,579
21861,28383,MD,"Salisbury, MD-DE",Sharptown,"$176,061.96 ",2022,21861,ZCTA5 21861,83125,7225,309,68
21863,13195,MD,"Salisbury, MD-DE",Snow Hill,"$242,286.81 ",2022,21863,ZCTA5 21863,67107,11426,1923,221
21864,25254,MD,"Salisbury, MD-DE",Stockton,"$176,925.11 ",2022,21864,ZCTA5 21864,95313,43759,271,91
21865,26251,MD,"Salisbury, MD-DE",Tyaskin,"$211,714.04 ",2022,21865,ZCTA5 21865,94118,51627,202,83
21871,13190,MD,"Salisbury, MD-DE",Westover,"$206,876.06 ",2022,21871,ZCTA5 21871,51500,18597,776,146
21872,22417,MD,"Salisbury, MD-DE",Whaleyville,"$332,553.18 ",2022,21872,ZCTA5 21872,110709,10963,235,111
21874,16680,MD,"Salisbury, MD-DE",Willards,"$236,368.49 ",2022,21874,ZCTA5 21874,75655,11277,767,105
20607,10270,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Accokeek,"$524,790.28 ",2022,20607,ZCTA5 20607,151475,17345,4043,345
21710,14244,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Adamstown,"$595,007.45 ",2022,21710,ZCTA5 21710,158918,10836,1693,203
20608,23999,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Aquasco,"$387,629.90 ",2022,20608,ZCTA5 20608,102647,28046,240,64
20861,17690,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Ashton,"$872,564.04 ",2022,20861,ZCTA5 20861,175250,34171,1043,262
20838,28619,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Barnesville,"$660,046.81 ",2022,20838,ZCTA5 20838,195938,118774,97,32
20842,15721,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Barnesville,"$691,319.53 ",2022,20842,ZCTA5 20842,152917,38832,657,106
20611,24962,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Bel Alton,"$428,809.28 ",2022,20611,ZCTA5 20611,129598,26964,445,116
20705,3251,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Beltsville,"$417,138.59 ",2022,20705,ZCTA5 20705,102816,5000,8773,589
20814,3605,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Bethesda,"$814,563.21 ",2022,20814,ZCTA5 20814,149657,7184,13770,493
20816,7251,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Bethesda,"$1,245,706.26 ",2022,20816,ZCTA5 20816,228311,21288,6361,378
20817,2103,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Bethesda,"$1,129,639.76 ",2022,20817,ZCTA5 20817,231292,10702,13562,508
20710,9713,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Bladensburg,"$309,865.60 ",2022,20710,ZCTA5 20710,58884,3566,3619,458
20715,4394,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Bowie,"$449,913.04 ",2022,20715,ZCTA5 20715,139056,10115,8849,399
20716,5544,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Bowie,"$410,942.66 ",2022,20716,ZCTA5 20716,119507,3894,8794,484
20720,4736,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Bowie,"$547,383.46 ",2022,20720,ZCTA5 20720,158598,13580,8270,398
20721,3593,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Bowie,"$555,706.04 ",2022,20721,ZCTA5 20721,162538,12939,10654,732
20613,8128,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Brandywine,"$494,137.13 ",2022,20613,ZCTA5 20613,145445,11740,5157,352
20862,25088,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Brinklow,"$799,886.24 ",2022,20862,ZCTA5 20862,192083,91786,96,42
20833,10277,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Brookeville,"$732,568.83 ",2022,20833,ZCTA5 20833,195564,25093,2615,318
21716,12545,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Brunswick,"$346,153.73 ",2022,21716,ZCTA5 21716,100043,16337,2665,168
20616,11829,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Bryans Road,"$381,848.51 ",2022,20616,ZCTA5 20616,118864,13711,2372,233
20617,24096,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Bryantown,"$504,369.18 ",2022,20617,ZCTA5 20617,123438,40746,217,86
20866,7312,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Burtonsville,"$425,300.43 ",2022,20866,ZCTA5 20866,137990,15254,5068,449
20818,18514,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Cabin John,"$1,140,444.35 ",2022,20818,ZCTA5 20818,211196,33483,708,125
20743,2111,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Capitol Heights,"$314,771.44 ",2022,20743,ZCTA5 20743,73023,5295,15158,692
20623,15900,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Cheltenham,"$483,995.89 ",2022,20623,ZCTA5 20623,116475,17645,876,124
20732,9730,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Chesapeake Beach,"$406,393.48 ",2022,20732,ZCTA5 20732,130008,8997,4121,298
20815,3318,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Chevy Chase,"$1,249,193.00 ",2022,20815,ZCTA5 20815,185873,15537,13258,507
20871,5700,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Clarksburg,"$596,595.29 ",2022,20871,ZCTA5 20871,162472,11712,8527,577
20735,1996,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Clinton,"$410,795.91 ",2022,20735,ZCTA5 20735,124371,6880,13246,504
20625,22426,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Cobb Island,"$327,852.53 ",2022,20625,ZCTA5 20625,126657,66648,487,180
20740,1964,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",College Park,"$408,227.74 ",2022,20740,ZCTA5 20740,79446,8658,11348,486
20722,12194,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Cottage City,"$363,244.38 ",2022,20722,ZCTA5 20722,82241,9373,2142,189
20872,8506,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Damascus,"$489,673.32 ",2022,20872,ZCTA5 20872,129775,10938,4497,341
20855,7145,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Derwood,"$621,167.45 ",2022,20855,ZCTA5 20855,146036,15165,6003,484
20839,27553,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Dickerson,"$639,452.51 ",2022,20839,ZCTA5 20839,NA,NA,78,50
20747,1866,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District Heights,"$325,471.69 ",2022,20747,ZCTA5 20747,71259,5503,16158,678
20629,28674,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Dowell,"$445,754.51 ",2022,20629,ZCTA5 20629,86861,68567,437,162
20754,11586,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Dunkirk,"$572,888.18 ",2022,20754,ZCTA5 20754,166976,19629,2311,224
20737,5140,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",East Riverdale,"$377,643.71 ",2022,20737,ZCTA5 20737,85752,8877,6657,365
